material,data_source,thickness,stressthickness,R,T,P
Ni,Koenig,131.1919467,29.15794894,0.076,293,0.67
Ni,Koenig,131.3417067,28.04221307,0.076,293,0.67
Ni,Koenig,131.4917007,27.41138145,0.076,293,0.67
Ni,Koenig,131.6417727,29.97045485,0.076,293,0.67
Ni,Koenig,131.7915327,27.74460935,0.076,293,0.67
Ni,Koenig,131.9416047,28.87093359,0.076,293,0.67
Ni,Koenig,132.0915207,29.70024701,0.076,293,0.67
Ni,Koenig,132.2413587,28.72537749,0.076,293,0.67
Ni,Koenig,132.3912747,29.63455085,0.076,293,0.67
Ni,Koenig,132.5412687,27.23287747,0.076,293,0.67
Ni,Koenig,132.6913407,29.38275073,0.076,293,0.67
Ni,Koenig,132.8411007,29.59363562,0.076,293,0.67
Ni,Koenig,132.9910947,28.93240366,0.076,293,0.67
Ni,Koenig,133.1415567,29.15113126,0.076,293,0.67
Ni,Koenig,133.2908488,30.05796187,0.076,293,0.67
Ni,Koenig,133.4408428,28.40869245,0.076,293,0.67
Ni,Koenig,133.5908368,29.44327577,0.076,293,0.67
Ni,Koenig,133.7407528,29.63298753,0.076,293,0.67
Ni,Koenig,133.8907468,28.57823499,0.076,293,0.67
Ni,Koenig,134.0405848,29.34232722,0.076,293,0.67
Ni,Koenig,134.1905788,29.59242014,0.076,293,0.67
Ni,Koenig,134.3404948,28.71426353,0.076,293,0.67
Ni,Koenig,134.4904888,29.32005723,0.076,293,0.67
Ni,Koenig,134.6404828,28.94766279,0.076,293,0.67
Ni,Koenig,134.7904768,29.74244207,0.076,293,0.67
Ni,Koenig,134.9403928,29.54396862,0.076,293,0.67
Ni,Koenig,135.0903088,29.07603957,0.076,293,0.67
Ni,Koenig,135.2403028,29.4163206,0.076,293,0.67
Ni,Koenig,135.3902188,29.62174817,0.076,293,0.67
Ni,Koenig,135.5401348,29.8738296,0.076,293,0.67
Ni,Koenig,135.6901288,29.80639833,0.076,293,0.67
Ni,Koenig,135.8400448,29.14693649,0.076,293,0.67
Ni,Koenig,135.9903508,29.50780617,0.076,293,0.67
Ni,Koenig,136.1398768,29.08171521,0.076,293,0.67
Ni,Koenig,136.2897928,29.03904413,0.076,293,0.67
Ni,Koenig,136.4397088,28.88149013,0.076,293,0.67
Ni,Koenig,136.5897028,29.48556088,0.076,293,0.67
Ni,Koenig,136.7396188,30.89628549,0.076,293,0.67
Ni,Koenig,136.8900028,28.93831573,0.076,293,0.67
Ni,Koenig,137.0393728,29.31968293,0.076,293,0.67
Ni,Koenig,137.1892888,29.05217692,0.076,293,0.67
Ni,Koenig,137.3391268,29.7012104,0.076,293,0.67
Ni,Koenig,137.4891208,29.5737468,0.076,293,0.67
Ni,Koenig,137.6391148,29.73809256,0.076,293,0.67
Ni,Koenig,137.7889528,29.51637494,0.076,293,0.67
Ni,Koenig,137.9391028,29.89051707,0.076,293,0.67
Ni,Koenig,138.0887068,28.73715026,0.076,293,0.67
Ni,Koenig,138.2387009,29.11613296,0.076,293,0.67
Ni,Koenig,138.3886169,28.65095946,0.076,293,0.67
Ni,Koenig,138.5384549,30.24323974,0.076,293,0.67
Ni,Koenig,138.6882929,30.72871434,0.076,293,0.67
Ni,Koenig,138.8382089,30.26322057,0.076,293,0.67
Ni,Koenig,138.9882029,29.8162966,0.076,293,0.67
Ni,Koenig,139.1381189,29.27704801,0.076,293,0.67
Ni,Koenig,139.2880349,29.15948281,0.076,293,0.67
Ni,Koenig,139.4379509,29.66282623,0.076,293,0.67
Ni,Koenig,139.5878669,29.28376162,0.076,293,0.67
Ni,Koenig,139.7377049,29.60296603,0.076,293,0.67
Ni,Koenig,139.8876989,30.20693861,0.076,293,0.67
Ni,Koenig,140.0375369,29.48794846,0.076,293,0.67
Ni,Koenig,140.1874529,27.58143374,0.076,293,0.67
Ni,Koenig,140.3372909,30.289873,0.076,293,0.67
Ni,Koenig,140.4872849,29.74051058,0.076,293,0.67
Ni,Koenig,140.6371229,29.40220477,0.076,293,0.67
Ni,Koenig,140.7875069,30.03991806,0.076,293,0.67
Ni,Koenig,140.9368769,29.56271694,0.076,293,0.67
Ni,Koenig,141.0867929,30.11145475,0.076,293,0.67
Ni,Koenig,141.2367869,28.88827636,0.076,293,0.67
Ni,Koenig,141.3866249,30.66614436,0.076,293,0.67
Ni,Koenig,141.5365409,29.95160726,0.076,293,0.67
Ni,Koenig,141.6863789,29.93800675,0.076,293,0.67
Ni,Koenig,141.8362169,29.62816711,0.076,293,0.67
Ni,Koenig,141.9862889,30.80040425,0.076,293,0.67
Ni,Koenig,142.1361269,30.08504378,0.076,293,0.67
Ni,Koenig,142.2860429,29.13039064,0.076,293,0.67
Ni,Koenig,142.4359589,29.77902464,0.076,293,0.67
Ni,Koenig,142.5858749,29.94416368,0.076,293,0.67
Ni,Koenig,142.7361029,30.94100666,0.076,293,0.67
Ni,Koenig,142.8855509,30.34068112,0.076,293,0.67
Ni,Koenig,143.035467,28.93286869,0.076,293,0.67
Ni,Koenig,143.185305,30.24308995,0.076,293,0.67
Ni,Koenig,143.335221,30.20199554,0.076,293,0.67
Ni,Koenig,143.485059,29.63060665,0.076,293,0.67
Ni,Koenig,143.634975,30.11045131,0.076,293,0.67
Ni,Koenig,143.784813,29.69883162,0.076,293,0.67
Ni,Koenig,143.934729,31.39714225,0.076,293,0.67
Ni,Koenig,144.084645,29.70619969,0.076,293,0.67
Ni,Koenig,144.234483,30.69812358,0.076,293,0.67
Ni,Koenig,144.384399,30.4279298,0.076,293,0.67
Ni,Koenig,144.534315,30.0536974,0.076,293,0.67
Ni,Koenig,144.684075,29.68607826,0.076,293,0.67
Ni,Koenig,144.833991,29.5341952,0.076,293,0.67
Ni,Koenig,144.983907,28.77133967,0.076,293,0.67
Ni,Koenig,145.133979,29.2100705,0.076,293,0.67
Ni,Koenig,145.283973,28.92967689,0.076,293,0.67
Ni,Koenig,145.433967,28.73728507,0.076,293,0.67
Ni,Koenig,145.584429,29.31299363,0.076,293,0.67
Ni,Koenig,145.733799,30.86843643,0.076,293,0.67
Ni,Koenig,145.883715,28.03516763,0.076,293,0.67
Ni,Koenig,146.033631,29.72240686,0.076,293,0.67
Ni,Koenig,146.183625,30.31720895,0.076,293,0.67
Ni,Koenig,146.333463,29.31971479,0.076,293,0.67
Ni,Koenig,146.483847,29.32378634,0.076,293,0.67
Ni,Koenig,146.633295,30.58499192,0.076,293,0.67
Ni,Koenig,146.783289,31.09655892,0.076,293,0.67
Ni,Koenig,146.933049,30.37354008,0.076,293,0.67
Ni,Koenig,147.082887,29.92583331,0.076,293,0.67
Ni,Koenig,147.232959,30.75572472,0.076,293,0.67
Ni,Koenig,147.382719,31.9428234,0.076,293,0.67
Ni,Koenig,147.533181,30.47173065,0.076,293,0.67
Ni,Koenig,147.682473,30.14898032,0.076,293,0.67
Ni,Koenig,147.8323891,30.47592468,0.076,293,0.67
Ni,Koenig,147.9823831,28.81228464,0.076,293,0.67
Ni,Koenig,148.1321431,30.3056422,0.076,293,0.67
Ni,Koenig,148.2820591,29.31877727,0.076,293,0.67
Ni,Koenig,148.4318971,30.48248466,0.076,293,0.67
Ni,Koenig,148.5818911,29.17200813,0.076,293,0.67
Ni,Koenig,148.7318851,31.01512944,0.076,293,0.67
Ni,Koenig,148.8817231,30.27756634,0.076,293,0.67
Ni,Koenig,149.0318731,30.69732724,0.076,293,0.67
Ni,Koenig,149.1817111,30.74524444,0.076,293,0.67
Ni,Koenig,149.3315491,30.49005663,0.076,293,0.67
Ni,Koenig,149.4816211,29.59444494,0.076,293,0.67
Ni,Koenig,149.6313811,30.59341396,0.076,293,0.67
Ni,Koenig,149.7812971,30.33701193,0.076,293,0.67
Ni,Koenig,149.9311351,30.99990954,0.076,293,0.67
Ni,Koenig,150.0810511,30.79296754,0.076,293,0.67
Ni,Koenig,150.2309671,29.60361018,0.076,293,0.67
Ni,Koenig,150.3814291,30.22702113,0.076,293,0.67
Ni,Koenig,150.5307991,30.03535725,0.076,293,0.67
Ni,Koenig,150.6806371,30.46564779,0.076,293,0.67
Ni,Koenig,150.8305531,29.68799841,0.076,293,0.67
Ni,Koenig,150.9804691,29.65911134,0.076,293,0.67
Ni,Koenig,151.1303071,29.81655092,0.076,293,0.67
Ni,Koenig,151.2803011,30.77159244,0.076,293,0.67
Ni,Koenig,151.4300611,31.05305745,0.076,293,0.67
Ni,Koenig,151.5799771,29.79097571,0.076,293,0.67
Ni,Koenig,151.7297371,30.38288675,0.076,293,0.67
Ni,Koenig,151.8795751,30.842234,0.076,293,0.67
Ni,Koenig,152.0295691,29.80858325,0.076,293,0.67
Ni,Koenig,152.1794071,30.52099165,0.076,293,0.67
Ni,Koenig,152.3294791,30.39431408,0.076,293,0.67
Ni,Koenig,152.4790831,29.46804397,0.076,293,0.67
Ni,Koenig,152.6289211,31.28831447,0.076,293,0.67
Ni,Koenig,152.7788372,29.97843014,0.076,293,0.67
Ni,Koenig,152.9287532,30.49616396,0.076,293,0.67
Ni,Koenig,153.0787472,30.26251355,0.076,293,0.67
Ni,Koenig,153.2286632,30.22509953,0.076,293,0.67
Ni,Koenig,153.3783452,30.3240364,0.076,293,0.67
Ni,Koenig,153.5281832,30.31518027,0.076,293,0.67
Ni,Koenig,153.6780992,30.47578705,0.076,293,0.67
Ni,Koenig,153.8279372,31.04776002,0.076,293,0.67
Ni,Koenig,153.9778532,31.39610018,0.076,293,0.67
Ni,Koenig,154.1276912,30.30138582,0.076,293,0.67
Ni,Koenig,154.2775292,31.83991733,0.076,293,0.67
Ni,Koenig,154.4273672,29.67199012,0.076,293,0.67
Ni,Koenig,154.5772052,30.49847083,0.076,293,0.67
Ni,Koenig,154.7271212,30.51041189,0.076,293,0.67
Ni,Koenig,154.8768812,30.44750413,0.076,293,0.67
Ni,Koenig,155.0267192,30.28661231,0.076,293,0.67
Ni,Koenig,155.1773372,30.76474307,0.076,293,0.67
Ni,Koenig,155.3264732,30.86796362,0.076,293,0.67
Ni,Koenig,155.4763112,30.55815755,0.076,293,0.67
Ni,Koenig,155.6261492,29.94006551,0.076,293,0.67
Ni,Koenig,155.7760652,30.92737085,0.076,293,0.67
Ni,Koenig,155.9258252,29.97888493,0.076,293,0.67
Ni,Koenig,156.0756632,30.39436576,0.076,293,0.67
Ni,Koenig,156.2254232,30.89035104,0.076,293,0.67
Ni,Koenig,156.3752612,30.49263586,0.076,293,0.67
Ni,Koenig,156.5250992,30.92311254,0.076,293,0.67
Ni,Koenig,156.6749372,30.76530033,0.076,293,0.67
Ni,Koenig,156.8248532,30.95396992,0.076,293,0.67
Ni,Koenig,156.9746912,30.07000712,0.076,293,0.67
Ni,Koenig,157.1246072,31.00622627,0.076,293,0.67
Ni,Koenig,157.2745232,32.2264818,0.076,293,0.67
Ni,Koenig,157.4242052,31.05579459,0.076,293,0.67
Ni,Koenig,157.5741213,31.99700391,0.076,293,0.67
Ni,Koenig,157.7239593,30.67425429,0.076,293,0.67
Ni,Koenig,157.8737973,30.737468,0.076,293,0.67
Ni,Koenig,158.0239473,31.07045906,0.076,293,0.67
Ni,Koenig,158.1734733,31.45544385,0.076,293,0.67
Ni,Koenig,158.3233893,31.12724086,0.076,293,0.67
Ni,Koenig,158.4732273,31.50498972,0.076,293,0.67
Ni,Koenig,158.6229873,30.94688121,0.076,293,0.67
Ni,Koenig,158.7728253,31.21878265,0.076,293,0.67
Ni,Koenig,158.9227413,30.9791287,0.076,293,0.67
Ni,Koenig,159.0723453,32.04224089,0.076,293,0.67
Ni,Koenig,159.2221833,31.13863916,0.076,293,0.67
Ni,Koenig,159.3720993,31.53199691,0.076,293,0.67
Ni,Koenig,159.5218593,30.55725322,0.076,293,0.67
Ni,Koenig,159.6716973,32.14977462,0.076,293,0.67
Ni,Koenig,159.8220813,33.04672916,0.076,293,0.67
Ni,Koenig,159.9716073,33.26658129,0.076,293,0.67
Ni,Koenig,160.1216013,32.75830564,0.076,293,0.67
Ni,Koenig,160.2716733,33.11780205,0.076,293,0.67
Ni,Koenig,160.4218233,32.89286202,0.076,293,0.67
Ni,Koenig,160.5719733,32.71103096,0.076,293,0.67
Ni,Koenig,160.7221233,32.3039857,0.076,293,0.67
Ni,Koenig,160.8725073,32.53197275,0.076,293,0.67
Ni,Koenig,161.0222673,33.47959492,0.076,293,0.67
Ni,Koenig,161.1724173,33.05727471,0.076,293,0.67
Ni,Koenig,161.3226453,32.9511235,0.076,293,0.67
Ni,Koenig,161.4727173,32.62912295,0.076,293,0.67
Ni,Koenig,161.6229453,33.26877865,0.076,293,0.67
Ni,Koenig,161.7729393,32.4993903,0.076,293,0.67
Ni,Koenig,161.9235573,33.44430799,0.076,293,0.67
Ni,Koenig,162.0732393,33.02186414,0.076,293,0.67
Ni,Koenig,162.2233893,33.46039254,0.076,293,0.67
Ni,Koenig,162.5235334,33.03618754,0.076,293,0.67
Ni,Koenig,162.6736834,32.55746877,0.076,293,0.67
Ni,Koenig,162.8237554,32.98757989,0.076,293,0.67
Ni,Koenig,162.9739054,33.89471909,0.076,293,0.67
Ni,Koenig,163.1240554,32.85002811,0.076,293,0.67
Ni,Koenig,163.2740494,33.32527488,0.076,293,0.67
Ni,Koenig,163.4241994,33.50452782,0.076,293,0.67
Ni,Koenig,163.5743494,31.72244618,0.076,293,0.67
Ni,Koenig,163.7244214,33.77992016,0.076,293,0.67
Ni,Koenig,163.8748054,33.82455018,0.076,293,0.67
Ni,Koenig,164.0246434,33.565712,0.076,293,0.67
Ni,Koenig,164.1747154,32.8763236,0.076,293,0.67
Ni,Koenig,164.3247874,33.96331318,0.076,293,0.67
Ni,Koenig,164.4748594,33.17199561,0.076,293,0.67
Ni,Koenig,164.6250874,32.29715474,0.076,293,0.67
Ni,Koenig,164.7752374,32.21202837,0.076,293,0.67
Ni,Koenig,164.9252314,33.48769688,0.076,293,0.67
Ni,Koenig,165.0753034,32.72352622,0.076,293,0.67
Ni,Koenig,165.2253754,33.00124048,0.076,293,0.67
Ni,Koenig,165.3755254,33.33357042,0.076,293,0.67
Ni,Koenig,165.5255974,32.62246932,0.076,293,0.67
Ni,Koenig,165.6757474,32.54856863,0.076,293,0.67
Ni,Koenig,165.8258194,31.78957332,0.076,293,0.67
Ni,Koenig,165.9757354,32.64374531,0.076,293,0.67
Ni,Koenig,166.1258854,32.96622401,0.076,293,0.67
Ni,Koenig,166.2759574,31.44820696,0.076,293,0.67
Ni,Koenig,166.4261074,33.43593854,0.076,293,0.67
Ni,Koenig,166.5761014,34.25304956,0.076,293,0.67
Ni,Koenig,166.7260954,31.61231103,0.076,293,0.67
Ni,Koenig,166.8768694,32.65576137,0.076,293,0.67
Ni,Koenig,167.0262394,33.22903467,0.076,293,0.67
Ni,Koenig,167.1763894,32.77780768,0.076,293,0.67
Ni,Koenig,167.3266175,32.95328141,0.076,293,0.67
Ni,Koenig,167.4764555,32.60451544,0.076,293,0.67
Ni,Koenig,167.6266835,33.29698708,0.076,293,0.67
Ni,Koenig,167.7766775,32.5695757,0.076,293,0.67
Ni,Koenig,167.9268275,33.67527861,0.076,293,0.67
Ni,Koenig,168.0768995,32.78857936,0.076,293,0.67
Ni,Koenig,168.2269715,32.33216347,0.076,293,0.67
Ni,Koenig,168.3771215,34.05628455,0.076,293,0.67
Ni,Koenig,168.5271155,32.75050572,0.076,293,0.67
Ni,Koenig,168.6771095,33.84681757,0.076,293,0.67
Ni,Koenig,168.8277275,33.50661066,0.076,293,0.67
Ni,Koenig,168.9772535,33.4328865,0.076,293,0.67
Ni,Koenig,169.1274035,33.28880767,0.076,293,0.67
Ni,Koenig,169.2773975,34.10760102,0.076,293,0.67
Ni,Koenig,169.4275475,33.8325493,0.076,293,0.67
Ni,Koenig,169.5776195,33.60844624,0.076,293,0.67
Ni,Koenig,169.7281595,33.02489687,0.076,293,0.67
Ni,Koenig,169.8778415,33.96493931,0.076,293,0.67
Ni,Koenig,170.0278355,33.18282344,0.076,293,0.67
Ni,Koenig,170.1779075,33.59011904,0.076,293,0.67
Ni,Koenig,170.3279795,32.99361732,0.076,293,0.67
Ni,Koenig,170.4779735,33.63313739,0.076,293,0.67
Ni,Koenig,170.6280455,33.18142523,0.076,293,0.67
Ni,Koenig,170.7787415,32.69561787,0.076,293,0.67
Ni,Koenig,170.9281895,32.27893092,0.076,293,0.67
Ni,Koenig,171.0781835,33.74603872,0.076,293,0.67
Ni,Koenig,171.2282555,34.16836886,0.076,293,0.67
Ni,Koenig,171.3783275,33.03320383,0.076,293,0.67
Ni,Koenig,171.5283995,32.8557242,0.076,293,0.67
Ni,Koenig,171.6783935,32.29019831,0.076,293,0.67
Ni,Koenig,171.8283875,31.44805902,0.076,293,0.67
Ni,Koenig,171.9784595,33.28063809,0.076,293,0.67
Ni,Koenig,172.1285316,33.12604253,0.076,293,0.67
Ni,Koenig,172.2786036,33.27795388,0.076,293,0.67
Ni,Koenig,172.4286756,33.08343008,0.076,293,0.67
Ni,Koenig,172.5787476,34.37286558,0.076,293,0.67
Ni,Koenig,172.7286636,33.39900996,0.076,293,0.67
Ni,Koenig,172.8787356,32.99514706,0.076,293,0.67
Ni,Koenig,173.0288076,34.59762316,0.076,293,0.67
Ni,Koenig,173.1788796,33.05841594,0.076,293,0.67
Ni,Koenig,173.3289516,32.14646376,0.076,293,0.67
Ni,Koenig,173.4790236,33.72149128,0.076,293,0.67
Ni,Koenig,173.6290176,33.73945556,0.076,293,0.67
Ni,Koenig,173.7794016,33.73190796,0.076,293,0.67
Ni,Koenig,173.9290056,32.79215465,0.076,293,0.67
Ni,Koenig,174.0789996,33.43597072,0.076,293,0.67
Ni,Koenig,174.2289936,33.65794644,0.076,293,0.67
Ni,Koenig,174.3790656,33.03175051,0.076,293,0.67
Ni,Koenig,174.5289816,33.32271739,0.076,293,0.67
Ni,Koenig,174.6789756,32.52362891,0.076,293,0.67
Ni,Koenig,174.8289696,33.15286827,0.076,293,0.67
Ni,Koenig,174.9790416,33.74340145,0.076,293,0.67
Ni,Koenig,175.1291136,32.31638284,0.076,293,0.67
Ni,Koenig,175.2791076,33.00639247,0.076,293,0.67
Ni,Koenig,175.4291016,33.36101607,0.076,293,0.67
Ni,Koenig,175.5791736,34.57998861,0.076,293,0.67
Ni,Koenig,175.7294796,33.13842077,0.076,293,0.67
Ni,Koenig,175.8792396,33.72248176,0.076,293,0.67
Ni,Koenig,176.0293116,34.9212791,0.076,293,0.67
Ni,Koenig,176.1793836,35.35295905,0.076,293,0.67
Ni,Koenig,176.3292996,34.14657492,0.076,293,0.67
Ni,Koenig,176.4792936,32.91089857,0.076,293,0.67
Ni,Koenig,176.6292876,33.59034485,0.076,293,0.67
Ni,Koenig,176.7793596,33.67737363,0.076,293,0.67
Ni,Koenig,176.9293537,33.22418755,0.076,293,0.67
Ni,Koenig,177.0792697,34.48547086,0.076,293,0.67
Ni,Koenig,177.2293417,34.28659212,0.076,293,0.67
Ni,Koenig,177.3792577,33.29074663,0.076,293,0.67
Ni,Koenig,177.5292517,33.35269985,0.076,293,0.67
Ni,Koenig,177.6794797,34.99231131,0.076,293,0.67
Ni,Koenig,177.8293177,33.19100413,0.076,293,0.67
Ni,Koenig,177.9793897,32.84123243,0.076,293,0.67
Ni,Koenig,178.1294617,33.17441594,0.076,293,0.67
Ni,Koenig,178.2793777,32.57927956,0.076,293,0.67
Ni,Koenig,178.4294497,33.0101493,0.076,293,0.67
Ni,Koenig,178.5794437,34.7315324,0.076,293,0.67
Ni,Koenig,178.7295157,33.3157615,0.076,293,0.67
Ni,Koenig,178.8794317,34.62462891,0.076,293,0.67
Ni,Koenig,179.0294257,32.76338726,0.076,293,0.67
Ni,Koenig,179.1794977,34.89523937,0.076,293,0.67
Ni,Koenig,179.3295697,34.592564,0.076,293,0.67
Ni,Koenig,179.4795637,33.43305427,0.076,293,0.67
Ni,Koenig,179.6296357,34.43618305,0.076,293,0.67
Ni,Koenig,179.7795517,33.90484339,0.076,293,0.67
Ni,Koenig,179.9296237,33.84570491,0.076,293,0.67
Ni,Koenig,180.0796177,34.02278691,0.076,293,0.67
Ni,Koenig,180.2295337,34.20092804,0.076,293,0.67
Ni,Koenig,180.3795277,33.47229352,0.076,293,0.67
Ni,Koenig,180.5295217,34.18765028,0.076,293,0.67
Ni,Koenig,180.6795157,34.10008774,0.076,293,0.67
Ni,Koenig,180.8295097,34.00473783,0.076,293,0.67
Ni,Koenig,180.9795817,34.02444139,0.076,293,0.67
Ni,Koenig,181.1295757,33.5230881,0.076,293,0.67
Ni,Koenig,181.2795697,33.61639017,0.076,293,0.67
Ni,Koenig,181.4295637,33.8309517,0.076,293,0.67
Ni,Koenig,181.5800257,34.50633817,0.076,293,0.67
Ni,Koenig,181.7297077,32.11413789,0.076,293,0.67
Ni,Koenig,181.8797018,34.38471987,0.076,293,0.67
Ni,Koenig,182.0298518,34.24320606,0.076,293,0.67
Ni,Koenig,182.1797678,34.07165806,0.076,293,0.67
Ni,Koenig,182.3297618,33.89784292,0.076,293,0.67
Ni,Koenig,182.4798338,33.38568677,0.076,293,0.67
Ni,Koenig,182.6298278,34.4542476,0.076,293,0.67
Ni,Koenig,182.7798218,34.51235811,0.076,293,0.67
Ni,Koenig,182.9298938,34.12671592,0.076,293,0.67
Ni,Koenig,183.0798098,33.89215824,0.076,293,0.67
Ni,Koenig,183.2298038,34.31407312,0.076,293,0.67
Ni,Koenig,183.3797978,33.84227483,0.076,293,0.67
Ni,Koenig,183.5301818,31.95588214,0.076,293,0.67
Ni,Koenig,183.6798638,33.37355916,0.076,293,0.67
Ni,Koenig,183.8297798,34.77004339,0.076,293,0.67
Ni,Koenig,183.9798518,35.27618332,0.076,293,0.67
Ni,Koenig,184.1297678,34.84099571,0.076,293,0.67
Ni,Koenig,184.2797618,34.48991632,0.076,293,0.67
Ni,Koenig,184.4298338,32.93616497,0.076,293,0.67
Ni,Koenig,184.5798278,34.46722529,0.076,293,0.67
Ni,Koenig,184.7298218,35.30806501,0.076,293,0.67
Ni,Koenig,184.8797378,34.52797092,0.076,293,0.67
Ni,Koenig,185.0296538,33.83802621,0.076,293,0.67
Ni,Koenig,185.1797258,32.97743642,0.076,293,0.67
Ni,Koenig,185.3297198,34.17101136,0.076,293,0.67
Ni,Koenig,185.4801818,36.03529537,0.076,293,0.67
Ni,Koenig,185.6298638,35.34250628,0.076,293,0.67
Ni,Koenig,185.7798578,34.25545402,0.076,293,0.67
Ni,Koenig,185.9298518,33.96541628,0.076,293,0.67
Ni,Koenig,186.0798458,34.67374847,0.076,293,0.67
Ni,Koenig,186.2299178,34.48146495,0.076,293,0.67
Ni,Koenig,186.3798338,33.57254926,0.076,293,0.67
Ni,Koenig,186.5299058,34.05236602,0.076,293,0.67
Ni,Koenig,186.6798999,34.86120583,0.076,293,0.67
Ni,Koenig,186.8298939,33.99067514,0.076,293,0.67
Ni,Koenig,186.9798879,34.56247448,0.076,293,0.67
Ni,Koenig,187.1299599,35.03132117,0.076,293,0.67
Ni,Koenig,187.2798759,34.62436689,0.076,293,0.67
Ni,Koenig,187.4301819,35.0213955,0.076,293,0.67
Ni,Koenig,187.5797859,34.35345196,0.076,293,0.67
Ni,Koenig,187.7298579,33.86686138,0.076,293,0.67
Ni,Koenig,187.8798519,33.76135964,0.076,293,0.67
Ni,Koenig,188.0297679,32.67040033,0.076,293,0.67
Ni,Koenig,188.1797619,34.64766806,0.076,293,0.67
Ni,Koenig,188.3297559,35.44966141,0.076,293,0.67
Ni,Koenig,188.4797499,34.59327982,0.076,293,0.67
Ni,Koenig,188.6298219,33.65726974,0.076,293,0.67
Ni,Koenig,188.7798159,35.7640403,0.076,293,0.67
Ni,Koenig,188.9297319,34.71165357,0.076,293,0.67
Ni,Koenig,189.0797259,34.96613435,0.076,293,0.67
Ni,Koenig,189.2297979,33.70269992,0.076,293,0.67
Ni,Koenig,189.3802599,33.78178468,0.076,293,0.67
Ni,Koenig,189.5296299,33.96552231,0.076,293,0.67
Ni,Koenig,189.6795459,34.29638473,0.076,293,0.67
Ni,Koenig,189.8294619,34.6378395,0.076,293,0.67
Ni,Koenig,189.9792219,34.4275883,0.076,293,0.67
Ni,Koenig,190.1290599,35.15984177,0.076,293,0.67
Ni,Koenig,190.2788979,33.86232649,0.076,293,0.67
Ni,Koenig,190.4288139,35.0238964,0.076,293,0.67
Ni,Koenig,190.5785739,34.49804197,0.076,293,0.67
Ni,Koenig,190.7284119,35.96131171,0.076,293,0.67
Ni,Koenig,190.8782499,34.92810378,0.076,293,0.67
Ni,Koenig,191.0280879,34.53934714,0.076,293,0.67
Ni,Koenig,191.1780819,34.49343265,0.076,293,0.67
Ni,Koenig,191.3276859,34.18741253,0.076,293,0.67
Ni,Koenig,191.477524,34.4749414,0.076,293,0.67
Ni,Koenig,191.627128,34.4198583,0.076,293,0.67
Ni,Koenig,191.776966,35.70339329,0.076,293,0.67
Ni,Koenig,191.926726,34.94117208,0.076,293,0.67
Ni,Koenig,192.076486,34.6227579,0.076,293,0.67
Ni,Koenig,192.226558,35.42537356,0.076,293,0.67
Ni,Koenig,192.376006,35.20181046,0.076,293,0.67
Ni,Koenig,192.525766,35.07789541,0.076,293,0.67
Ni,Koenig,192.675448,34.48128528,0.076,293,0.67
Ni,Koenig,192.825208,34.61979003,0.076,293,0.67
Ni,Koenig,192.974968,35.5849899,0.076,293,0.67
Ni,Koenig,193.124806,34.81108261,0.076,293,0.67
Ni,Koenig,193.274488,34.41828717,0.076,293,0.67
Ni,Koenig,193.424248,34.60372881,0.076,293,0.67
Ni,Koenig,193.57393,35.04035184,0.076,293,0.67
Ni,Koenig,193.72369,35.04913248,0.076,293,0.67
Ni,Koenig,193.87345,35.57335497,0.076,293,0.67
Ni,Koenig,194.023132,32.8041078,0.076,293,0.67
Ni,Koenig,194.172814,34.74867714,0.076,293,0.67
Ni,Koenig,194.322574,34.91922122,0.076,293,0.67
Ni,Koenig,194.472412,34.02024559,0.076,293,0.67
Ni,Koenig,194.622172,35.92513634,0.076,293,0.67
Ni,Koenig,194.771932,35.47715618,0.076,293,0.67
Ni,Koenig,194.922082,34.24155153,0.076,293,0.67
Ni,Koenig,195.071374,35.49934427,0.076,293,0.67
Ni,Koenig,195.221056,34.46237135,0.076,293,0.67
Ni,Koenig,195.370816,35.17598979,0.076,293,0.67
Ni,Koenig,195.520576,34.97651945,0.076,293,0.67
Ni,Koenig,195.670258,33.91430061,0.076,293,0.67
Ni,Koenig,195.820018,33.72578857,0.076,293,0.67
Ni,Koenig,195.969778,34.46301135,0.076,293,0.67
Ni,Koenig,196.119538,34.40902264,0.076,293,0.67
Ni,Koenig,196.269298,34.83052578,0.076,293,0.67
Ni,Koenig,196.4189801,35.21691788,0.076,293,0.67
Ni,Koenig,196.5687401,35.02863215,0.076,293,0.67
Ni,Koenig,196.7184221,35.20319035,0.076,293,0.67
Ni,Koenig,196.8687281,35.06737651,0.076,293,0.67
Ni,Koenig,197.0178641,34.03902178,0.076,293,0.67
Ni,Koenig,197.1677021,34.38030456,0.076,293,0.67
Ni,Koenig,197.3175401,35.10814339,0.076,293,0.67
Ni,Koenig,197.4671441,35.06935949,0.076,293,0.67
Ni,Koenig,197.6168261,34.6990762,0.076,293,0.67
Ni,Koenig,197.7665861,34.86209908,0.076,293,0.67
Ni,Koenig,197.9162681,34.84558975,0.076,293,0.67
Ni,Koenig,198.0660281,34.2121841,0.076,293,0.67
Ni,Koenig,198.2157101,35.23857116,0.076,293,0.67
Ni,Koenig,198.3655481,34.52452583,0.076,293,0.67
Ni,Koenig,198.5153081,35.8439863,0.076,293,0.67
Ni,Koenig,198.6650681,35.88139722,0.076,293,0.67
Ni,Koenig,198.8148281,35.088095,0.076,293,0.67
Ni,Koenig,198.9645881,34.62845436,0.076,293,0.67
Ni,Koenig,199.1143481,35.50459417,0.076,293,0.67
